plan_id,hospital_id,is_in_network,contract_type,rank,distance_score,added_on
PL10011,H200365,yes,cashless,17,31.739,2025-09-30
PL10011,H200305,yes,cashless,18,37.542,2025-09-30
PL10011,H200796,yes,cashless,19,40.354,2025-09-30
PL10011,H200637,yes,cashless,20,40.625,2025-09-30
PL10011,H200442,yes,cashless,21,23.09,2025-09-30
PL10011,H200155,yes,cashless,22,16.427,2025-09-30
PL10011,H200016,yes,cashless,23,45.384,2025-09-30
PL10011,H200445,yes,cashless,24,3.411,2025-09-30
PL10011,H200453,yes,cashless,25,43.204,2025-09-30
PL10012,H200107,yes,reimbursement,1,10.13,2025-09-30
PL10012,H200354,yes,empanelled,2,23.538,2025-09-30
PL10012,H200805,yes,cashless,3,24.503,2025-09-30
PL10012,H200505,yes,cashless,4,35.892,2025-09-30
PL10012,H200233,yes,cashless,5,36.831,2025-09-30
PL10012,H200338,yes,cashless,6,45.585,2025-09-30
PL10012,H200777,yes,empanelled,7,42.808,2025-09-30
PL10012,H200430,yes,reimbursement,8,39.455,2025-09-30
PL10012,H200081,yes,cashless,9,48.235,2025-09-30
PL10012,H200997,yes,cashless,10,14.123,2025-09-30
PL10012,H200471,yes,reimbursement,11,3.905,2025-09-30
PL10012,H200671,yes,reimbursement,12,37.475,2025-09-30
PL10012,H200672,yes,cashless,13,16.699,2025-09-30
PL10012,H200810,yes,reimbursement,14,40.815,2025-09-30
PL10012,H200287,yes,cashless,15,25.904,2025-09-30
PL10012,H200403,yes,reimbursement,16,16.174,2025-09-30
PL10012,H200367,yes,reimbursement,17,12.339,2025-09-30
PL10012,H200286,yes,cashless,18,30.138,2025-09-30
PL10012,H200572,yes,reimbursement,19,47.526,2025-09-30
PL10012,H200414,yes,cashless,20,13.018,2025-09-30
PL10012,H200645,yes,cashless,21,12.662,2025-09-30
PL10013,H200493,yes,reimbursement,1,12.268,2025-09-30
PL10013,H200430,yes,reimbursement,2,41.738,2025-09-30
PL10013,H200552,yes,cashless,3,9.603,2025-09-30
PL10013,H200648,yes,reimbursement,4,27.635,2025-09-30
PL10013,H200551,yes,reimbursement,5,9.022,2025-09-30
PL10013,H200018,yes,cashless,6,23.58,2025-09-30
PL10013,H200013,yes,cashless,7,45.371,2025-09-30
PL10013,H200312,yes,cashless,8,2.714,2025-09-30
PL10013,H200620,yes,reimbursement,9,29.036,2025-09-30
PL10013,H200596,yes,cashless,10,38.736,2025-09-30
PL10013,H200921,yes,reimbursement,11,35.073,2025-09-30
PL10013,H200740,yes,reimbursement,12,47.706,2025-09-30
PL10013,H200974,yes,cashless,13,11.739,2025-09-30
PL10013,H200403,yes,reimbursement,14,44.941,2025-09-30
PL10013,H200070,yes,cashless,15,46.555,2025-09-30
PL10013,H200454,yes,reimbursement,16,31.165,2025-09-30
PL10014,H200473,yes,cashless,1,21.115,2025-09-30
PL10014,H200278,yes,reimbursement,2,26.158,2025-09-30
PL10014,H200875,yes,reimbursement,3,49.558,2025-09-30
PL10014,H200702,yes,cashless,4,2.103,2025-09-30
PL10014,H200687,yes,reimbursement,5,14.587,2025-09-30
PL10014,H200248,yes,cashless,6,36.287,2025-09-30
PL10014,H200809,yes,reimbursement,7,48.887,2025-09-30
PL10014,H200511,yes,cashless,8,0.462,2025-09-30
PL10014,H200400,yes,empanelled,9,41.319,2025-09-30
PL10014,H200090,yes,cashless,10,45.65,2025-09-30
PL10014,H200193,yes,cashless,11,11.643,2025-09-30
PL10014,H200894,yes,reimbursement,12,32.215,2025-09-30
PL10014,H200625,yes,cashless,13,10.216,2025-09-30
PL10014,H200357,yes,cashless,14,25.736,2025-09-30
PL10014,H200191,yes,cashless,15,6.971,2025-09-30
PL10014,H200780,yes,reimbursement,16,37.469,2025-09-30
PL10014,H200197,yes,cashless,17,33.162,2025-09-30
PL10014,H200182,yes,reimbursement,18,23.482,2025-09-30
PL10014,H200831,yes,cashless,19,4.3,2025-09-30
PL10014,H200792,yes,reimbursement,20,33.015,2025-09-30
PL10014,H200650,yes,reimbursement,21,27.244,2025-09-30
PL10014,H200420,yes,reimbursement,22,19.992,2025-09-30
PL10015,H200081,yes,cashless,1,27.293,2025-09-30
PL10015,H200858,yes,reimbursement,2,29.895,2025-09-30
PL10015,H200144,yes,reimbursement,3,25.855,2025-09-30
PL10015,H200055,yes,cashless,4,10.38,2025-09-30
PL10015,H200787,yes,reimbursement,5,1.516,2025-09-30
PL10015,H200399,yes,cashless,6,10.88,2025-09-30
PL10015,H200795,yes,cashless,7,27.122,2025-09-30
PL10015,H200705,yes,reimbursement,8,27.81,2025-09-30
PL10015,H200606,yes,reimbursement,9,40.64,2025-09-30
PL10015,H200307,yes,cashless,10,46.906,2025-09-30
PL10015,H200496,yes,reimbursement,11,17.017,2025-09-30
PL10015,H200296,yes,cashless,12,19.182,2025-09-30
PL10015,H200978,yes,reimbursement,13,42.403,2025-09-30
PL10015,H200293,yes,cashless,14,26.813,2025-09-30
PL10015,H200581,yes,reimbursement,15,31.674,2025-09-30
PL10015,H200829,yes,cashless,16,44.488,2025-09-30
PL10015,H200196,yes,empanelled,17,34.952,2025-09-30
PL10015,H200140,yes,cashless,18,38.784,2025-09-30
PL10015,H200798,yes,cashless,19,29.308,2025-09-30
PL10015,H200759,yes,cashless,20,6.756,2025-09-30
PL10015,H200210,yes,cashless,21,26.58,2025-09-30
PL10015,H200148,yes,empanelled,22,47.828,2025-09-30
PL10015,H200410,yes,reimbursement,23,47.0,2025-09-30
PL10015,H200461,yes,reimbursement,24,23.728,2025-09-30
PL10015,H200089,yes,cashless,25,9.582,2025-09-30
PL10015,H200560,yes,cashless,26,8.906,2025-09-30
PL10015,H200224,yes,cashless,27,36.271,2025-09-30
PL10015,H200412,yes,reimbursement,28,37.739,2025-09-30
PL10015,H200197,yes,reimbursement,29,34.007,2025-09-30
PL10015,H200636,yes,empanelled,30,2.824,2025-09-30
PL10015,H200547,yes,cashless,31,9.893,2025-09-30
PL10015,H200704,yes,cashless,32,13.3,2025-09-30
PL10015,H200451,yes,cashless,33,18.44,2025-09-30
PL10015,H200044,yes,reimbursement,34,17.037,2025-09-30
PL10015,H200289,yes,cashless,35,11.98,2025-09-30
PL10015,H200235,yes,cashless,36,33.002,2025-09-30
PL10015,H200696,yes,reimbursement,37,22.756,2025-09-30
PL10015,H200191,yes,cashless,38,15.7,2025-09-30
PL10015,H200525,yes,empanelled,39,43.142,2025-09-30
PL10015,H200884,yes,reimbursement,40,44.301,2025-09-30
PL10015,H200902,yes,cashless,41,24.429,2025-09-30
PL10015,H200582,yes,cashless,42,9.381,2025-09-30
PL10015,H200515,yes,cashless,43,39.409,2025-09-30
PL10015,H200628,yes,cashless,44,11.475,2025-09-30
PL10015,H200891,yes,reimbursement,45,23.907,2025-09-30
PL10015,H200132,yes,cashless,46,29.381,2025-09-30
PL10015,H200537,yes,cashless,47,45.208,2025-09-30
PL10015,H200901,yes,reimbursement,48,14.762,2025-09-30
PL10015,H200189,yes,cashless,49,5.215,2025-09-30
PL10015,H200806,yes,reimbursement,50,35.526,2025-09-30
PL10015,H200163,yes,empanelled,51,42.667,2025-09-30
PL10015,H200031,yes,reimbursement,52,35.241,2025-09-30
PL10015,H200010,yes,cashless,53,6.997,2025-09-30
PL10015,H200324,yes,cashless,54,1.755,2025-09-30
PL10015,H200706,yes,cashless,55,7.295,2025-09-30
PL10015,H200066,yes,cashless,56,19.126,2025-09-30
PL10015,H200722,yes,cashless,57,31.999,2025-09-30
PL10015,H200316,yes,reimbursement,58,35.898,2025-09-30
PL10015,H200159,yes,cashless,59,12.269,2025-09-30
PL10015,H200566,yes,reimbursement,60,25.38,2025-09-30
PL10015,H200174,yes,reimbursement,61,24.931,2025-09-30
PL10015,H200979,yes,cashless,62,47.237,2025-09-30
PL10015,H200699,yes,reimbursement,63,14.182,2025-09-30
PL10015,H200665,yes,cashless,64,17.42,2025-09-30
PL10015,H200724,yes,cashless,65,39.724,2025-09-30
PL10015,H200133,yes,reimbursement,66,22.171,2025-09-30
PL10015,H200334,yes,reimbursement,67,46.392,2025-09-30
PL10015,H200828,yes,cashless,68,9.208,2025-09-30
PL10015,H200831,yes,reimbursement,69,38.942,2025-09-30
PL10015,H200863,yes,reimbursement,70,20.392,2025-09-30
PL10015,H200505,yes,cashless,71,41.771,2025-09-30
PL10015,H200026,yes,reimbursement,72,42.233,2025-09-30
PL10015,H200657,yes,cashless,73,23.498,2025-09-30
PL10015,H200020,yes,empanelled,74,11.998,2025-09-30
PL10015,H200085,yes,reimbursement,75,14.736,2025-09-30
PL10015,H200810,yes,cashless,76,8.726,2025-09-30
PL10015,H200357,yes,cashless,77,31.015,2025-09-30
PL10015,H200176,yes,empanelled,78,23.018,2025-09-30
PL10015,H200299,yes,empanelled,79,18.003,2025-09-30
PL10015,H200378,yes,cashless,80,33.185,2025-09-30
PL10015,H200834,yes,cashless,81,8.5,2025-09-30
PL10015,H200170,yes,cashless,82,48.556,2025-09-30
PL10015,H200888,yes,cashless,83,5.364,2025-09-30
PL10015,H200653,yes,reimbursement,84,4.264,2025-09-30
PL10015,H200325,yes,cashless,85,34.862,2025-09-30
PL10015,H200215,yes,reimbursement,86,31.278,2025-09-30
PL10015,H200188,yes,cashless,87,0.942,2025-09-30
PL10015,H200528,yes,cashless,88,38.493,2025-09-30
PL10015,H200668,yes,reimbursement,89,7.197,2025-09-30
PL10015,H200317,yes,cashless,90,1.703,2025-09-30
PL10015,H200365,yes,reimbursement,91,44.076,2025-09-30
PL10016,H200254,yes,cashless,1,8.757,2025-09-30
PL10016,H200678,yes,cashless,2,0.776,2025-09-30
PL10016,H200404,yes,reimbursement,3,41.092,2025-09-30
PL10016,H200128,yes,cashless,4,37.76,2025-09-30
PL10016,H200209,yes,reimbursement,5,35.839,2025-09-30
PL10016,H200999,yes,reimbursement,6,13.402,2025-09-30
PL10016,H200766,yes,cashless,7,29.984,2025-09-30
PL10016,H200009,yes,cashless,8,20.385,2025-09-30
PL10016,H200178,yes,cashless,9,30.366,2025-09-30
PL10016,H200913,yes,reimbursement,10,32.565,2025-09-30
PL10016,H200603,yes,cashless,11,37.151,2025-09-30
PL10016,H200332,yes,cashless,12,44.76,2025-09-30
PL10016,H200850,yes,cashless,13,32.91,2025-09-30
PL10016,H200492,yes,reimbursement,14,23.349,2025-09-30
PL10016,H200199,yes,cashless,15,44.955,2025-09-30
PL10016,H200333,yes,reimbursement,16,12.198,2025-09-30
PL10016,H200558,yes,reimbursement,17,9.345,2025-09-30
PL10016,H200679,yes,cashless,18,26.566,2025-09-30
PL10016,H200167,yes,cashless,19,47.622,2025-09-30
PL10016,H200005,yes,reimbursement,20,32.245,2025-09-30
PL10016,H200791,yes,cashless,21,3.788,2025-09-30
PL10016,H200276,yes,cashless,22,10.151,2025-09-30
PL10016,H200239,yes,cashless,23,11.041,2025-09-30
PL10016,H200004,yes,reimbursement,24,2.258,2025-09-30
PL10016,H200198,yes,reimbursement,25,0.369,2025-09-30
PL10016,H200020,yes,empanelled,26,39.072,2025-09-30
PL10016,H200125,yes,cashless,27,38.323,2025-09-30
PL10016,H200139,yes,reimbursement,28,5.801,2025-09-30
PL10016,H200064,yes,cashless,29,17.897,2025-09-30
PL10016,H200204,yes,cashless,30,41.08,2025-09-30
PL10016,H200547,yes,cashless,31,45.685,2025-09-30
PL10016,H200976,yes,cashless,32,30.212,2025-09-30
PL10016,H200630,yes,empanelled,33,3.277,2025-09-30
PL10016,H200533,yes,cashless,34,37.074,2025-09-30
PL10016,H200292,yes,cashless,35,32.606,2025-09-30
PL10016,H200930,yes,reimbursement,36,12.778,2025-09-30
PL10016,H200714,yes,cashless,37,8.887,2025-09-30
PL10016,H200197,yes,reimbursement,38,41.42,2025-09-30
PL10016,H200536,yes,cashless,39,41.492,2025-09-30
PL10016,H200777,yes,cashless,40,33.595,2025-09-30
PL10016,H200350,yes,reimbursement,41,4.839,2025-09-30
PL10016,H200325,yes,empanelled,42,22.011,2025-09-30
PL10016,H200310,yes,cashless,43,10.649,2025-09-30
PL10016,H200425,yes,empanelled,44,32.003,2025-09-30
PL10016,H200604,yes,reimbursement,45,19.175,2025-09-30
PL10016,H200156,yes,reimbursement,46,13.075,2025-09-30
PL10016,H200809,yes,cashless,47,3.226,2025-09-30
PL10016,H200024,yes,cashless,48,25.497,2025-09-30
PL10016,H200285,yes,reimbursement,49,23.505,2025-09-30
PL10016,H200442,yes,cashless,50,15.797,2025-09-30
PL10016,H200906,yes,cashless,51,7.564,2025-09-30
PL10016,H200361,yes,empanelled,52,37.886,2025-09-30
PL10016,H200486,yes,cashless,53,26.841,2025-09-30
PL10016,H200553,yes,cashless,54,21.468,2025-09-30
PL10016,H200094,yes,cashless,55,15.507,2025-09-30
PL10016,H200709,yes,cashless,56,14.979,2025-09-30
PL10016,H200867,yes,empanelled,57,27.567,2025-09-30
PL10016,H200624,yes,reimbursement,58,21.58,2025-09-30
PL10016,H200903,yes,reimbursement,59,47.589,2025-09-30
PL10016,H200817,yes,cashless,60,12.603,2025-09-30
PL10016,H200681,yes,cashless,61,16.316,2025-09-30
PL10016,H200043,yes,cashless,62,39.016,2025-09-30
PL10016,H200622,yes,cashless,63,36.377,2025-09-30
PL10016,H200027,yes,empanelled,64,41.055,2025-09-30
PL10016,H200594,yes,reimbursement,65,8.999,2025-09-30
PL10016,H200659,yes,reimbursement,66,15.554,2025-09-30
PL10016,H200099,yes,empanelled,67,38.73,2025-09-30
PL10016,H200811,yes,cashless,68,10.69,2025-09-30
PL10016,H200667,yes,cashless,69,34.552,2025-09-30
PL10016,H200631,yes,cashless,70,25.509,2025-09-30
PL10016,H200702,yes,cashless,71,24.612,2025-09-30
PL10016,H200691,yes,reimbursement,72,46.849,2025-09-30
PL10016,H200272,yes,cashless,73,25.683,2025-09-30
PL10016,H200978,yes,reimbursement,74,48.118,2025-09-30
PL10016,H200117,yes,cashless,75,12.79,2025-09-30
PL10016,H200356,yes,cashless,76,19.198,2025-09-30
PL10016,H200266,yes,cashless,77,32.942,2025-09-30
PL10016,H200897,yes,cashless,78,19.468,2025-09-30
PL10016,H200405,yes,cashless,79,39.634,2025-09-30
PL10016,H200045,yes,cashless,80,39.116,2025-09-30
PL10016,H200320,yes,reimbursement,81,49.909,2025-09-30
PL10016,H200684,yes,empanelled,82,47.006,2025-09-30
PL10016,H200623,yes,cashless,83,10.306,2025-09-30
PL10016,H200747,yes,empanelled,84,36.977,2025-09-30
PL10016,H200228,yes,cashless,85,23.823,2025-09-30
PL10016,H200070,yes,cashless,86,34.316,2025-09-30
PL10016,H200046,yes,reimbursement,87,40.536,2025-09-30
PL10016,H200294,yes,cashless,88,11.879,2025-09-30
PL10017,H200865,yes,empanelled,1,26.376,2025-09-30
PL10017,H200093,yes,reimbursement,2,47.977,2025-09-30
PL10017,H200037,yes,reimbursement,3,49.725,2025-09-30
PL10017,H200592,yes,reimbursement,4,45.019,2025-09-30
PL10017,H200335,yes,cashless,5,43.573,2025-09-30
PL10017,H200693,yes,reimbursement,6,15.547,2025-09-30
PL10017,H200681,yes,cashless,7,47.974,2025-09-30
PL10017,H200538,yes,cashless,8,15.306,2025-09-30
PL10017,H200373,yes,cashless,9,43.864,2025-09-30
PL10017,H200018,yes,cashless,10,25.195,2025-09-30
PL10017,H200070,yes,cashless,11,45.467,2025-09-30
PL10017,H200071,yes,empanelled,12,23.27,2025-09-30
PL10017,H200609,yes,reimbursement,13,48.456,2025-09-30
PL10017,H200507,yes,cashless,14,4.227,2025-09-30
PL10017,H200698,yes,cashless,15,11.796,2025-09-30
PL10017,H200527,yes,cashless,16,38.79,2025-09-30
PL10017,H200044,yes,cashless,17,39.52,2025-09-30
PL10017,H200951,yes,cashless,18,26.558,2025-09-30
PL10017,H200055,yes,cashless,19,9.196,2025-09-30
PL10017,H200308,yes,cashless,20,7.791,2025-09-30
PL10017,H200415,yes,cashless,21,29.25,2025-09-30
PL10017,H200146,yes,reimbursement,22,13.176,2025-09-30
PL10017,H200417,yes,cashless,23,40.194,2025-09-30
PL10017,H200377,yes,cashless,24,39.968,2025-09-30
PL10017,H200241,yes,cashless,25,4.112,2025-09-30
PL10017,H200590,yes,reimbursement,26,19.866,2025-09-30
PL10017,H200236,yes,cashless,27,30.601,2025-09-30
PL10017,H200844,yes,cashless,28,46.842,2025-09-30
PL10017,H200221,yes,cashless,29,3.717,2025-09-30
PL10017,H200647,yes,reimbursement,30,30.258,2025-09-30
PL10017,H200340,yes,reimbursement,31,17.191,2025-09-30
PL10017,H200142,yes,cashless,32,46.69,2025-09-30
PL10017,H200661,yes,cashless,33,32.041,2025-09-30
PL10017,H200429,yes,cashless,34,34.047,2025-09-30
PL10017,H200803,yes,cashless,35,31.253,2025-09-30
PL10017,H200106,yes,empanelled,36,20.454,2025-09-30
PL10017,H200454,yes,cashless,37,34.368,2025-09-30
PL10017,H200160,yes,reimbursement,38,3.108,2025-09-30
PL10017,H200914,yes,cashless,39,4.825,2025-09-30
PL10017,H200971,yes,cashless,40,13.034,2025-09-30
PL10017,H200203,yes,reimbursement,41,38.813,2025-09-30
PL10017,H200425,yes,reimbursement,42,32.168,2025-09-30
PL10017,H200788,yes,cashless,43,25.642,2025-09-30
PL10017,H200059,yes,cashless,44,21.885,2025-09-30
PL10017,H200550,yes,empanelled,45,44.0,2025-09-30
PL10017,H200626,yes,reimbursement,46,25.385,2025-09-30
PL10017,H200562,yes,cashless,47,43.16,2025-09-30
PL10017,H200088,yes,cashless,48,32.537,2025-09-30
PL10017,H200483,yes,reimbursement,49,32.162,2025-09-30
PL10017,H200487,yes,cashless,50,34.368,2025-09-30
PL10017,H200471,yes,cashless,51,35.265,2025-09-30
PL10017,H200649,yes,cashless,52,1.123,2025-09-30
PL10017,H200558,yes,empanelled,53,22.374,2025-09-30
PL10017,H200638,yes,cashless,54,34.211,2025-09-30
PL10017,H200411,yes,reimbursement,55,33.987,2025-09-30
PL10017,H200185,yes,reimbursement,56,18.457,2025-09-30
PL10017,H200842,yes,empanelled,57,36.474,2025-09-30
PL10017,H200786,yes,cashless,58,26.063,2025-09-30
PL10017,H200894,yes,cashless,59,46.167,2025-09-30
PL10017,H200385,yes,reimbursement,60,48.912,2025-09-30
PL10017,H200718,yes,reimbursement,61,16.679,2025-09-30
PL10017,H200579,yes,cashless,62,25.813,2025-09-30
PL10017,H200515,yes,cashless,63,29.31,2025-09-30
PL10017,H200465,yes,cashless,64,37.088,2025-09-30
PL10017,H200888,yes,empanelled,65,32.532,2025-09-30
PL10017,H200364,yes,reimbursement,66,1.069,2025-09-30
PL10017,H200440,yes,reimbursement,67,14.727,2025-09-30
PL10017,H200129,yes,cashless,68,37.948,2025-09-30
PL10017,H200343,yes,cashless,69,32.973,2025-09-30
PL10017,H200841,yes,cashless,70,28.443,2025-09-30
PL10017,H200501,yes,cashless,71,38.01,2025-09-30
PL10018,H200123,yes,reimbursement,1,49.61,2025-09-30
PL10018,H200429,yes,cashless,2,10.839,2025-09-30
PL10018,H200010,yes,cashless,3,17.645,2025-09-30
PL10018,H200942,yes,reimbursement,4,6.565,2025-09-30
PL10018,H200739,yes,reimbursement,5,2.73,2025-09-30
PL10018,H200511,yes,cashless,6,9.519,2025-09-30
PL10018,H200335,yes,empanelled,7,29.954,2025-09-30
PL10018,H200635,yes,empanelled,8,19.569,2025-09-30
PL10018,H200943,yes,cashless,9,35.971,2025-09-30
PL10018,H200958,yes,cashless,10,0.769,2025-09-30
PL10018,H200156,yes,cashless,11,6.364,2025-09-30
PL10018,H200872,yes,reimbursement,12,1.844,2025-09-30
PL10018,H200981,yes,cashless,13,5.993,2025-09-30
PL10018,H200515,yes,cashless,14,6.322,2025-09-30
PL10018,H200993,yes,empanelled,15,41.799,2025-09-30
PL10018,H200141,yes,cashless,16,40.393,2025-09-30
PL10018,H200341,yes,cashless,17,2.98,2025-09-30
PL10018,H200592,yes,cashless,18,37.731,2025-09-30
PL10018,H200481,yes,cashless,19,4.673,2025-09-30
PL10018,H200132,yes,cashless,20,20.114,2025-09-30
PL10018,H200186,yes,cashless,21,36.996,2025-09-30
PL10018,H200440,yes,cashless,22,22.785,2025-09-30
PL10018,H200596,yes,cashless,23,17.334,2025-09-30
PL10018,H200372,yes,reimbursement,24,21.037,2025-09-30
PL10018,H200796,yes,cashless,25,9.16,2025-09-30
PL10018,H200108,yes,cashless,26,20.282,2025-09-30
PL10018,H200223,yes,reimbursement,27,49.738,2025-09-30
PL10018,H200504,yes,reimbursement,28,19.87,2025-09-30
PL10018,H200188,yes,reimbursement,29,39.433,2025-09-30
PL10018,H200959,yes,reimbursement,30,11.949,2025-09-30
PL10018,H200219,yes,cashless,31,21.91,2025-09-30
PL10018,H200192,yes,cashless,32,12.518,2025-09-30
PL10018,H200191,yes,empanelled,33,35.793,2025-09-30
PL10018,H200829,yes,reimbursement,34,1.712,2025-09-30
PL10018,H200861,yes,reimbursement,35,36.64,2025-09-30
PL10018,H200810,yes,reimbursement,36,7.274,2025-09-30
PL10018,H200227,yes,cashless,37,46.543,2025-09-30
PL10018,H200639,yes,cashless,38,1.345,2025-09-30
PL10018,H200343,yes,reimbursement,39,43.166,2025-09-30
PL10018,H200799,yes,empanelled,40,42.519,2025-09-30
PL10018,H200133,yes,cashless,41,36.841,2025-09-30
PL10018,H200100,yes,reimbursement,42,42.686,2025-09-30
PL10018,H200920,yes,cashless,43,6.107,2025-09-30
PL10018,H200528,yes,cashless,44,11.943,2025-09-30
PL10018,H200332,yes,cashless,45,17.609,2025-09-30
PL10018,H200841,yes,reimbursement,46,19.649,2025-09-30
PL10018,H200581,yes,cashless,47,15.4,2025-09-30
PL10018,H200454,yes,reimbursement,48,23.521,2025-09-30
PL10018,H200901,yes,reimbursement,49,44.274,2025-09-30
PL10018,H200114,yes,cashless,50,5.894,2025-09-30
PL10018,H200590,yes,cashless,51,48.086,2025-09-30
PL10018,H200130,yes,cashless,52,49.764,2025-09-30
PL10018,H200003,yes,cashless,53,42.895,2025-09-30
PL10018,H200932,yes,reimbursement,54,19.306,2025-09-30
PL10018,H200857,yes,cashless,55,40.495,2025-09-30
PL10018,H200262,yes,cashless,56,18.049,2025-09-30
PL10018,H200720,yes,cashless,57,10.123,2025-09-30
PL10018,H200907,yes,cashless,58,37.721,2025-09-30
PL10018,H200780,yes,cashless,59,43.258,2025-09-30
PL10018,H200439,yes,reimbursement,60,42.99,2025-09-30
PL10018,H200711,yes,cashless,61,0.737,2025-09-30
PL10018,H200665,yes,cashless,62,38.892,2025-09-30
PL10018,H200299,yes,cashless,63,3.806,2025-09-30
PL10018,H200331,yes,empanelled,64,16.021,2025-09-30
PL10018,H200378,yes,cashless,65,16.094,2025-09-30
PL10018,H200275,yes,cashless,66,38.609,2025-09-30
PL10018,H200553,yes,cashless,67,32.292,2025-09-30
PL10018,H200236,yes,cashless,68,30.169,2025-09-30
PL10018,H200885,yes,cashless,69,49.117,2025-09-30
PL10018,H200769,yes,cashless,70,39.695,2025-09-30
PL10018,H200022,yes,cashless,71,34.677,2025-09-30
PL10018,H200811,yes,cashless,72,15.82,2025-09-30
PL10018,H200281,yes,cashless,73,22.573,2025-09-30
PL10018,H200745,yes,cashless,74,40.142,2025-09-30
PL10018,H200226,yes,cashless,75,15.779,2025-09-30
PL10018,H200789,yes,reimbursement,76,42.882,2025-09-30
PL10018,H200388,yes,reimbursement,77,27.471,2025-09-30
PL10018,H200196,yes,cashless,78,48.711,2025-09-30
PL10018,H200556,yes,cashless,79,1.602,2025-09-30
PL10018,H200733,yes,cashless,80,49.22,2025-09-30
PL10018,H200345,yes,cashless,81,10.37,2025-09-30
PL10018,H200858,yes,cashless,82,23.222,2025-09-30
PL10018,H200758,yes,cashless,83,8.695,2025-09-30
PL10018,H200480,yes,cashless,84,47.532,2025-09-30
PL10018,H200434,yes,cashless,85,29.565,2025-09-30
PL10019,H200095,yes,reimbursement,1,44.561,2025-09-30
PL10019,H200226,yes,reimbursement,2,28.051,2025-09-30
PL10019,H200130,yes,reimbursement,3,46.943,2025-09-30
PL10019,H200505,yes,reimbursement,4,49.02,2025-09-30
PL10019,H200641,yes,reimbursement,5,43.894,2025-09-30
PL10019,H200847,yes,cashless,6,10.59,2025-09-30
